id_compra;numero_controle_pncp;numero_processo;lei_14133;uasg;sigla_campus;unidade_nome;modalidade;objeto;responsavel_declaracao;cargo_declaracao;responsavel_ratificacao;cargo_ratificacao;valor_estimado;valor_homologado;situacao;data_publicacao;amparo_legal_nome;origem_master
15845206000102017;;23347016973201700;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Tendo em vista tratar-se de urgência atendendo estabelecido pelo artigo 24, inciso Iv, da Lei nº. 8.666/93.;EVERTON CAIRES DA SILVA;Coordenador de Administração da Sede;SERGIO PAULO DE SOUZA;Diretor de Administração;86767.5;0;;2017-08-11;Fundamento Legal: Art. 24º, Inciso IV da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000122017;;23347020909201715;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Tendo em vista valor inferior a oito mil reais;ALAN BORCHES PINTO;Assistente em Administração;;;5188.0;0;;2017-08-31;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000132017;;23347020903201748;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Face às razões acima expostas e com base no Inciso II o Artigo 24, da Lei 8.666, de 21 de junho de 1993 justifica -se dis;CLAUDIO ZARATE SANAVRIA;Diretor Geral;;;1280.0;0;;2017-09-19;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000142017;;94425000000682017;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;SERGIO PAULO DE SOUZA;Diretor de Administração;;;6000.0;0;;2017-10-06;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000152017;;00944250126201782;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Tendo em vista o valor do objeto da compra, ser inferior a R$ 8.000,00.;ADRIANA SMANHOTTO SONCELA;Diretora Geral Substituta;;;1100.0;0;;2017-10-31;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000162017;;94425000152201742;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Tendo em vista tratar-se de serviço emergencial ao atendimento do campus.;ADRIANA SMANHOTTO SONCELA;Diretora Geral Substituta;SERGIO PAULO DE SOUZA;Diretor de Administração;133000.0;0;;2017-10-30;Fundamento Legal: Art. 24º, Inciso IV da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000172017;;42500000174201738;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;CLAUDIO ZARATE SANAVRIA;Diretor Geral;;;7581.0;0;;2017-10-24;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000182017;;94425.000221/2017;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Tendo em vista o valor ser inferior a 8.000 mil reais.;ADRIANA SMANHOTTO SONCELA;Diretora Geral Substituta;;;7915.8;0;;2017-11-01;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000192017;;94425.000222/2017;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;SERGIO PAULO DE SOUZA;Diretor de Adminsitração;;;2506.0;0;;2017-11-01;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000202017;;94425000152201742;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Tendo em vista ser emergencial ao atendimento do Campus.;ADRIANA SMANHOTTO SONCELA;Diretora Geral Substituta;SERGIO PAULO DE SOUZA;Diretor de Administração;133000.0;0;;2017-11-01;Fundamento Legal: Art. 24º, Inciso IV da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000212017;;94425000228201737;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor ser inferior a oito mil reais.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;6326.2;0;;2017-11-03;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000222017;;94425000221/20173;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor ser abaixo de oito mil reais;SERGIO PAULO DE SOUZA;Diretor de Administração;;;7915.8;0;;2017-11-03;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000012018;;94425000150201859;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;MARIA JOSE VASCONCELOS PEREIRA;Tecnóloga em Gestão Pública;;;906.0;0;;2018-02-16;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000022018;;94425000319201820;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor da contratação.;CLAUDIO ZARATE SANAVRIA;Diretor Geral;;;3710.0;0;;2018-03-02;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000032018;;94425000150201859;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor da aquisição.;CLAUDIO ZARATE SANAVRIA;Diretor Geral;;;5912.2;0;;2018-03-21;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000042018;;23347004219201808;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;MARIA JOSE VASCONCELOS PEREIRA;Tecnóloga em Gestão Pública;;;1099.0;0;;2018-06-29;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000052018;;23347004252201820;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;MARIA JOSE VASCONCELOS PEREIRA;Tecnóloga em Gestão Pública;;;1275.0;0;;2018-06-29;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000082018;;23347008155201814;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor, conforme Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;MARIA JOSE VASCONCELOS PEREIRA;Tecnóloga em Gestão Pública;;;2105.13;0;;2018-07-26;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000092018;;23347008190201825;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: De acordo com o Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;MARIA JOSE VASCONCELOS PEREIRA;Tecnóloga em Gestão Pública;;;910.0;0;;2018-07-26;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000122018;;23347004219201808;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;SERGIO PAULO DE SOUZA;Diretor de Administração;;;1348.78;0;;2018-09-21;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000132018;;23347008155201814;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Não foi obtido êxito na Cotação eletrônica número 08/2018.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;1282.0;0;;2018-10-04;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000142018;;23347.017316.2018;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor a ser pago.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;17509.49;0;;2018-11-08;Fundamento Legal: Art. 24º, Inciso XXI da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000152018;;23347017550201880;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor a ser pago.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;16506.0;0;;2018-11-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000162018;;23347017557201800;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;EVERTON CAIRES DA SILVA;Diretor de Administração em Exercício;;;14803.12;0;;2018-10-31;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000172018;;23347017563201859;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;EVERTON CAIRES DA SILVA;Diretor de Administração em Exercício;;;9326.0;0;;2018-10-31;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000182018;;23347. 018302.201;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor a ser pago.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;4128.0;0;;2018-11-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000192018;;2334.019584201817;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;CLAUDIO ZARATE SANAVRIA;Diretor Geral;;;1750.0;0;;2018-12-03;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000202018;;2334701959720188;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;4500.0;0;;2018-11-29;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000212018;;23347.017549.2018;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;CLAUDIO ZARATE SANAVRIA;Diretor Geral;;;641.7;0;;2018-12-14;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000222018;;23347020431201812;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Serviço comum, não continuado, fundamentado em razão do valor total do objeto;CLAUDIO ZARATE SANAVRIA;Diretor Geral;;;920.0;0;;2018-12-19;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000232018;;23347020943201871;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;14139.8;0;;2018-12-19;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000242018;;23347021000201865;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;3276.98;0;;2018-12-14;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845207000012018;;94425000041201870;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;INEXIGIBILIDADE;Justificativa: Em razão do valor e da natureza da despesa.;EVERTON CAIRES DA SILVA;Coordenador de Administração da Sede;;;752.42;0;;2018-02-22;Fundamento Legal: Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845207000022018;;23347010147201820;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;INEXIGIBILIDADE;Justificativa: Inviabilidade de competição.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;47.48;0;;2018-10-05;Fundamento Legal: Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000012019;;23347009610201971;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;SERGIO PAULO DE SOUZA;Diretor de Administração;;;3049.96;0;;2019-06-04;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000022019;;23347.004516.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;8432.0;0;;2019-03-11;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000032019;;23347006227201961;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Justifica-se a compra sem licitação em razão do baixo valor em conformidade com o Inciso II Art. 24 da Lei 8.666/1993;SERGIO PAULO DE SOUZA;Diretor de Administração;;;1995.0;0;;2019-06-04;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000042019;;23347009621201951;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;SERGIO PAULO DE SOUZA;Diretor de Administração;;;2838.44;0;;2019-06-04;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000062019;;23347011319201963;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;SERGIO PAULO DE SOUZA;Diretor de Administração;;;6696.31;0;;2019-07-10;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000072019;;23347012061201912;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Manutenção de serviço essencial de abastecimento de água. Resolução de situação emergencial, calamitosa.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;3151.18;0;;2019-06-25;Fundamento Legal: Art. 24º, Inciso IV da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000092019;;23347015632019-43;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: A contratação direta via dispensa de licitação nos termos do artigo 24, inciso II da Lei 8.666/93, em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;6695.0;0;;2019-07-12;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000102019;;23347012803201918;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Dispensa de licitação nos termos do artigo 24, inciso II da Lei 8.666/93, em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;7808.0;0;;2019-07-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000112019;;23347013676201966;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor da contratação.;MARCIENE NASCIMENTO DE BRITO;Assistente em Administração;;;9500.4;0;;2019-10-01;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000122019;;23347012332201930;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;SERGIO PAULO DE SOUZA;Diretor de Administração;;;959.9;0;;2019-07-10;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000132019;;23347013724201916;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Contratação direta nos termos do artigo 24, inciso II da Lei 8.666/93, em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;3353.34;0;;2019-07-22;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000152019;;23347015326201934;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: A Dispensa de Licitação é justificada em razão do valor. Lei 8.666/93 - Art. 24 - Inciso I;SERGIO PAULO DE SOUZA;Diretor de Administração;;;29000.0;0;;2019-09-25;Fundamento Legal: Art. 24º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000162019;;23347.009621.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valo da compra.;MARCIENE NASCIMENTO DE BRITO;Assistente em Adm;;;1382.66;0;;2019-09-03;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000172019;;23347011319201963;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor da compra.;MARCIENE NASCIMENTO DE BRITO;Assistente em Adm.;;;12749.0;0;;2019-09-24;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000182019;;23347019150201990;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Dispensa de licitação em razão do valor - Lei 8.666/93 - Art. 24 - Inciso I;SERGIO PAULO DE SOUZA;Diretor de Administração;;;32792.96;0;;2019-10-23;Fundamento Legal: Art. 24º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000192019;;23347.019365.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;MARCIENE NASCIMENTO DE BRITO;Asssitente em Administração;;;3277.92;0;;2019-10-07;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000202019;;23347.017557.2018;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;MARCIENE NASCIMENTO DE BRITO;Assistente em Administração;;;1860.59;0;;2019-10-03;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000212019;;23347013724201916;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;MARCIENE NASCIMENTO DE BRITO;Assietente em Administração;;;3468.05;0;;2019-10-09;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000222019;;23347020224201931;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;MARCIENE NASCIMENTO DE BRITO;Assistente em Administração;;;6949.8;0;;2019-10-18;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000232019;;23347.021165.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;17160.0;0;;2019-11-18;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000252019;;23347.021245.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;CLAUDIO ZARATE SANAVRIA;Ordenador de Despesas;;;16976.59;0;;2019-11-19;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000262019;;23347021422201911;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Dispensável a licitação nos casos de contratação de fornecimento ou suprimento de energia elétrica e gás natural.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;8529.0;0;;2019-10-31;Fundamento Legal: Art. 24º, Inciso XXII da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000272019;;23347.011319.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;MARCIENE NASCIMENTO DE BRITO;Assistente em Administração;;;250.0;0;;2019-11-07;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000282019;;23347.009621.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;2499.8;0;;2019-11-20;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000292019;;23347022958201954;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do Valor;SERGIO PAULO DE SOUZA;Diretor de Administração;;;14300.0;0;;2020-01-09;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000302019;;23347.02305020196;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;CLAUDIO ZARATE SANAVRIA;Ordenador de Despesas;;;14580.0;0;;2019-12-10;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000322019;;23347.023318.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;SERGIO PAULO DE SOUZA;Diretor de Administração;;;2734.4;0;;2020-01-10;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845207000012019;;23347.003120.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;INEXIGIBILIDADE;Justificativa: Inviabilidade de competição para o fornecimento dos bens ou serviços demandados pela administração.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;225.21;0;;2019-02-25;Fundamento Legal: Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845207000022019;;23347010713201984;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;INEXIGIBILIDADE;Justificativa: Inviabilidade de competição - Caput Art. 25, Lei 8.666/1993. Contratação EBC. Lei 11.652/2008;SERGIO PAULO DE SOUZA;Diretor de Administração;;;5000.0;0;;2019-06-05;Fundamento Legal: Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000012020;;23347.021180.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;7600.0;0;;2020-01-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000022020;;23347000484202023;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Lei 8.666/1993 - Art. 24 - Inciso XXII;EDUARDO FERNANDES VIEIRA DOS SANTOS;Administrador;SERGIO PAULO DE SOUZA;Diretor de Administração;203277.77;0;;2020-02-10;Fundamento Legal: Art. 24º, Inciso XXII da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000032020;;23347000496202058;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Pregão Eletrônico nº 02/2019 fracassado. Dispensa de licitação nos termos do artigo 24, inciso V da Lei 8.666/93.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;62.3;0;;2020-01-14;Fundamento Legal: Art. 24º, Inciso V da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000042020;;23347.024843.2019;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SÉRGIO PAULO DE SOUZA;Diretor de Administração;;;1617.0;0;;2020-02-27;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000052020;;23347.001133.2020;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Em razão do valor.;SERGIO PAULO DE SOUZA;Diretor de Administração;;;15725.0;0;;2020-02-18;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000072020;;23347.004546.2020;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA DE LICITAÇÃO;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 50.000,00;CLAUDIO ZARATE SANAVRIA;Diretor Geral;;;0;0;;2020-04-06;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15845206000082020;;23347.004536.2020;False;158452;NA;INST.F.DE ED.,CIENC.E TEC.DO MS/C.N ANDRADINA;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 50.000,00;MARCIENE NASCIMENTO DE BRITO;Assistente em Administração;;;1688.14;0;;2020-04-22;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
